Date,Curah Hujan Johor_MY,Curah Hujan Kalbar_ID,Curah Hujan Kalteng_ID,Curah Hujan Pahang_MY,Curah Hujan Riau_ID,Curah Hujan Sabah_MY,Curah Hujan Sarawak_MY,Curah Hujan Sumut_ID
2022-01-19,2.44,5.89,11.96,5.54,57.77,19.88,1.65,19.11
2022-01-20,0.98,8.11,13.62,0.52,4.06,8.17,19.55,0.69
2022-01-21,0.24,0.69,7.45,0.75,0.73,10.9,6.61,1.16
2022-01-24,0.01,7.74,7.04,5.33,11.89,3.25,12.84,0.85
2022-01-25,0.08,1.12,1.23,3.43,15.43,6.57,7.71,2.23
2022-01-26,0.36,3.19,0.19,3.18,34.97,11.91,24.9,0.19
2022-01-27,2.33,6.81,0.87,2.7,0.02,25.96,13.55,0.06
2022-01-28,0.31,1.09,20.74,5.28,0.01,11.43,0.85,0.07
2022-01-31,2.09,0.0,0.03,1.36,12.4,1.43,3.97,2.41
2022-02-03,2.33,11.08,5.71,6.49,1.4,3.14,10.34,3.74
2022-02-04,1.13,40.62,15.01,6.48,33.76,1.88,10.19,7.16
2022-02-07,27.0,23.85,6.89,24.67,1.04,1.55,12.24,0.05
2022-02-08,8.87,4.88,6.64,24.06,13.58,2.47,20.18,4.9
2022-02-09,33.03,15.91,26.06,4.32,24.37,2.86,5.13,9.48
2022-02-10,62.07,53.65,11.88,24.74,2.61,10.53,21.26,6.46
2022-02-11,27.37,9.59,8.28,8.23,0.44,2.76,18.5,0.93
2022-02-14,9.43,11.59,1.19,50.27,3.43,1.36,14.51,4.27
2022-02-15,9.7,8.3,0.56,21.5,9.25,5.07,37.69,4.58
2022-02-16,7.24,1.56,1.88,10.08,15.26,8.0,0.42,3.07
2022-02-17,1.57,14.74,20.07,3.11,1.41,1.92,1.2,0.35
2022-02-18,1.03,9.08,10.62,0.2,5.21,4.78,1.38,0.51
2022-02-22,1.5,2.53,5.67,5.48,16.36,4.86,1.55,7.33
2022-02-23,38.83,1.62,5.23,31.36,15.28,0.14,4.42,5.38
2022-02-24,46.26,9.36,4.74,39.36,2.26,0.02,15.59,1.3
2022-02-25,15.65,2.62,3.9,17.73,1.66,2.86,11.18,9.09
2022-03-01,6.06,1.05,9.21,24.03,15.78,4.97,2.39,6.36
2022-03-02,6.94,0.55,3.76,19.75,4.54,11.92,5.09,0.77
2022-03-04,9.71,14.4,11.95,12.24,3.24,4.25,7.19,0.92
2022-03-07,12.46,22.56,43.29,17.16,4.18,9.41,31.25,12.69
2022-03-08,1.52,3.05,8.54,3.0,4.35,7.26,0.8,4.71
2022-03-09,2.06,5.33,10.73,7.11,21.62,19.86,0.25,18.78
2022-03-10,2.08,1.25,1.32,2.64,25.44,0.97,0.02,17.37
2022-03-11,0.6,9.46,4.54,0.79,1.69,20.77,2.26,4.06
2022-03-14,9.81,13.69,6.33,6.66,9.6,1.36,2.4,5.11
2022-03-15,20.62,21.55,4.97,6.22,42.69,11.4,25.05,6.11
2022-03-16,7.55,5.88,3.15,9.66,11.25,11.15,0.62,71.06
2022-03-17,9.43,40.36,2.86,15.18,34.12,7.46,4.17,42.9
2022-03-18,9.92,49.8,33.77,10.51,25.9,31.84,16.57,8.76
2022-03-21,6.1,13.98,9.45,5.08,0.15,10.42,6.72,1.48
2022-03-22,3.97,3.93,7.43,9.9,1.61,10.36,2.88,0.43
2022-03-23,3.68,0.0,0.02,3.53,0.9,4.99,0.03,1.31
2022-03-24,3.92,9.03,4.5,3.06,0.06,3.42,3.16,0.39
2022-03-25,5.03,5.97,5.42,1.18,0.07,1.1,7.83,0.05
2022-03-28,4.39,3.36,10.1,4.12,0.08,13.04,1.48,0.0
2022-03-29,2.63,0.52,4.75,11.46,0.06,17.54,3.48,0.01
2022-03-30,2.35,0.18,0.26,11.11,0.13,9.47,1.84,0.98
2022-03-31,4.12,1.7,4.25,27.39,0.12,1.82,12.52,2.94
2022-04-01,3.85,2.68,3.52,3.8,16.93,8.52,6.78,0.03
2022-04-04,7.88,6.6,2.97,6.67,1.03,10.67,19.32,0.02
2022-04-05,7.16,6.51,11.29,11.52,16.25,10.01,22.19,37.07
2022-04-06,15.06,17.25,4.0,8.93,15.47,12.05,14.69,5.42
2022-04-07,13.71,26.13,3.41,9.22,15.09,22.89,11.3,3.6
2022-04-08,6.06,16.43,4.96,4.49,25.5,16.45,16.26,0.81
2022-04-11,8.56,8.3,1.27,15.87,16.89,5.83,3.13,24.39
2022-04-12,11.06,23.23,5.86,2.83,20.13,3.1,0.59,1.78
2022-04-13,24.12,15.21,4.11,10.86,4.13,1.26,0.21,0.22
2022-04-14,7.44,0.22,0.01,4.41,38.22,0.17,8.4,1.22
2022-04-18,8.56,33.85,28.57,6.9,8.06,4.03,7.84,5.58
2022-04-20,5.18,4.34,0.1,8.78,30.78,15.5,2.67,11.98
2022-04-21,11.18,6.57,53.17,7.61,0.78,5.67,2.94,6.72
2022-04-22,3.1,1.39,7.12,7.35,6.02,2.08,0.92,11.48
2022-04-25,2.68,18.7,6.37,17.94,26.91,13.63,33.94,3.96
2022-04-26,30.94,7.42,14.19,6.94,1.67,7.69,15.6,0.28
2022-04-27,40.78,1.56,3.11,4.95,5.17,27.88,12.18,1.57
2022-04-28,14.58,0.43,8.45,16.52,9.27,15.03,0.29,4.67
2022-05-09,12.52,3.84,8.16,6.92,0.9,52.47,37.41,0.5
2022-05-10,12.48,0.01,0.22,14.14,28.49,11.18,0.05,19.76
2022-05-11,7.15,15.43,6.13,11.82,15.3,4.12,4.15,19.35
2022-05-12,1.53,18.99,13.43,13.86,0.41,19.45,3.76,8.68
2022-05-13,3.39,11.8,2.54,5.87,0.0,2.04,2.51,0.07
2022-05-17,0.15,21.09,6.96,0.03,0.51,15.98,10.52,0.04
2022-05-18,0.62,0.67,1.69,0.62,0.21,3.08,1.51,0.0
2022-05-19,4.76,7.29,20.76,1.56,12.08,3.61,2.46,0.01
2022-05-20,3.33,21.7,40.7,5.42,2.03,6.76,9.02,0.02
2022-05-23,25.8,0.02,1.38,0.47,0.04,3.37,0.06,1.5
2022-05-24,45.29,2.94,0.16,3.59,27.16,1.84,0.04,4.09
2022-05-25,45.1,7.42,12.24,48.88,15.94,4.18,4.36,13.65
2022-05-27,0.84,0.19,23.66,0.07,8.29,17.54,14.3,3.39
2022-05-30,1.86,0.0,0.14,1.44,0.01,2.58,0.08,0.04
2022-05-31,2.73,4.01,0.0,4.38,0.26,1.57,0.09,11.76
2022-06-02,19.14,1.44,0.12,20.6,3.26,9.52,12.91,25.02
2022-06-03,7.18,2.55,5.55,4.27,28.46,3.24,22.15,13.98
2022-06-07,15.31,1.94,6.36,3.0,27.15,14.77,1.29,0.38
2022-06-08,17.0,10.25,6.49,11.46,19.17,4.57,2.73,0.32
2022-06-09,7.06,16.84,7.4,16.36,4.76,7.04,8.84,32.67
2022-06-10,9.15,2.62,2.1,3.09,15.09,7.39,13.41,6.43
2022-06-13,4.37,5.58,26.72,2.22,24.36,10.83,18.06,2.98
2022-06-14,5.86,4.28,8.92,2.12,14.09,4.78,3.74,68.79
2022-06-15,7.03,7.01,0.22,9.99,3.59,5.35,2.97,18.05
2022-06-16,12.26,33.95,10.73,2.44,6.12,8.05,14.0,1.93
2022-06-17,1.73,28.9,14.54,7.56,3.98,8.24,17.67,38.91
2022-06-20,16.7,26.2,29.88,9.98,13.87,15.77,9.73,1.25
2022-06-21,25.67,9.56,6.61,23.85,23.35,13.85,7.99,8.79
2022-06-22,42.73,25.42,5.22,21.6,27.63,3.31,5.38,14.91
2022-06-23,22.06,14.32,5.1,11.32,8.56,1.59,27.65,15.76
2022-06-24,13.23,15.45,1.43,10.22,4.72,2.65,13.78,15.39
2022-06-27,2.23,10.89,13.81,2.74,1.13,4.77,0.82,8.96
2022-06-28,1.33,11.64,15.15,0.63,6.58,9.7,1.73,6.78
2022-06-29,2.28,11.02,18.9,9.02,4.88,8.7,0.35,22.55
2022-06-30,2.8,1.45,9.86,3.35,1.03,20.24,1.29,6.78
2022-07-01,0.09,0.07,0.0,0.03,0.07,11.53,0.29,8.47
2022-07-05,8.93,2.08,0.3,2.3,0.66,2.57,1.5,3.56
2022-07-06,17.38,0.24,0.36,9.22,22.81,12.44,2.39,0.05
2022-07-07,5.75,0.16,1.28,0.27,18.68,7.41,0.73,3.09
2022-07-08,5.98,13.84,1.54,0.26,4.05,25.01,13.24,1.5
2022-07-12,1.58,9.19,11.53,3.48,1.48,3.81,10.17,0.58
2022-07-13,0.79,13.58,5.82,0.16,0.03,36.25,5.52,0.56
2022-07-14,3.76,0.51,0.13,1.73,11.61,4.97,3.7,0.52
2022-07-15,4.94,0.34,0.34,2.3,1.7,13.61,0.31,2.82
2022-07-18,0.95,0.0,0.32,0.0,0.0,0.55,0.0,0.26
2022-07-19,9.24,0.0,0.09,8.27,44.41,1.5,0.0,0.27
2022-07-20,16.66,0.26,5.25,4.45,30.37,1.36,0.05,0.12
2022-07-21,11.07,7.05,3.7,1.52,5.16,1.39,5.09,0.86
2022-07-22,6.25,6.18,3.07,14.17,0.66,11.02,7.27,7.91
2022-07-25,10.7,11.84,1.27,9.09,41.57,11.01,34.98,76.5
2022-07-26,3.35,15.5,4.17,1.34,3.45,22.61,99.86,18.39
2022-07-27,2.17,17.67,48.19,9.91,5.83,12.85,58.43,6.26
2022-07-28,13.03,3.87,7.3,11.77,3.04,11.52,0.11,14.54
2022-07-29,5.47,10.5,6.05,4.67,4.12,6.98,4.8,30.74
2022-08-01,5.13,0.46,0.24,3.72,1.25,3.15,0.5,1.91
2022-08-02,13.26,1.78,1.0,6.4,9.32,1.18,39.24,21.09
2022-08-03,28.57,11.16,1.03,19.56,9.4,2.23,24.29,36.1
2022-08-04,4.65,46.26,7.23,4.81,0.53,9.98,34.0,4.06
2022-08-05,3.55,25.67,6.6,9.8,0.0,22.58,18.46,0.13
2022-08-08,19.04,0.22,0.0,0.79,0.09,5.39,0.96,0.16
2022-08-09,6.61,0.32,0.49,3.84,0.01,1.65,0.41,0.14
2022-08-10,2.47,1.05,4.74,3.54,0.29,0.55,0.1,1.79
2022-08-11,0.97,0.06,0.27,1.08,0.08,0.28,0.13,0.08
2022-08-12,3.64,1.72,0.2,4.04,1.37,0.06,0.52,10.98
2022-08-15,2.1,6.4,0.93,6.34,19.56,6.69,6.02,8.6
2022-08-16,1.94,3.7,6.79,1.39,2.34,5.78,4.81,2.98
2022-08-18,2.89,2.71,0.64,8.91,10.56,5.17,1.78,3.85
2022-08-19,2.53,7.36,0.18,0.13,1.25,0.42,0.08,1.23
2022-08-22,2.06,17.54,22.55,2.8,9.03,14.57,11.24,7.82
2022-08-23,7.6,49.1,7.51,6.84,3.49,8.7,5.27,42.68
2022-08-24,9.63,23.41,3.7,2.06,2.57,9.02,11.83,56.58
2022-08-25,27.73,20.41,3.7,6.42,14.72,9.55,37.43,82.02
2022-08-26,13.63,8.14,4.85,2.47,13.83,7.69,8.76,17.29
2022-08-29,9.51,23.71,7.15,23.68,20.84,3.31,28.3,6.22
2022-08-30,2.66,41.35,10.84,2.43,3.27,8.1,22.92,2.38
2022-09-01,4.95,8.02,1.71,10.0,24.2,4.11,0.89,12.55
2022-09-02,4.72,28.88,0.92,10.35,16.04,5.4,8.57,66.39
2022-09-05,9.42,1.9,19.28,0.25,1.49,27.64,1.46,0.01
2022-09-06,4.47,0.17,1.91,4.07,4.79,8.76,4.72,5.76
2022-09-07,10.33,19.79,14.54,10.31,4.39,7.0,8.2,4.13
2022-09-08,3.8,14.57,37.1,2.88,0.92,4.98,39.26,0.32
2022-09-09,20.79,10.87,8.03,13.33,1.26,17.6,51.15,0.2
2022-09-12,2.55,13.08,2.23,1.16,1.2,2.6,4.31,3.69
2022-09-13,2.81,12.34,43.75,5.82,4.17,4.35,14.83,8.66
2022-09-14,9.51,3.16,16.54,5.97,1.72,17.07,19.54,0.26
2022-09-15,8.44,3.25,0.76,3.53,0.6,10.5,3.43,0.43
2022-09-19,4.34,58.02,6.72,9.13,0.63,15.67,9.44,0.13
2022-09-20,6.54,32.01,21.16,13.69,6.01,16.9,3.84,1.01
2022-09-21,4.13,1.63,0.92,3.55,16.5,4.29,0.54,92.89
2022-09-22,9.37,1.37,0.14,7.17,12.66,1.1,0.47,10.13
2022-09-23,7.16,8.58,10.59,4.23,3.41,2.28,11.15,9.81
2022-09-26,15.75,3.57,0.94,1.61,0.92,18.74,8.72,12.75
2022-09-27,54.51,0.53,0.01,10.97,8.0,2.49,0.26,26.91
2022-09-28,35.86,22.44,6.38,6.5,6.07,1.22,7.84,68.45
2022-09-29,3.67,21.66,11.68,0.3,1.56,23.17,7.68,10.79
2022-09-30,3.81,1.31,6.23,4.04,14.27,5.94,0.24,3.07
2022-10-03,18.09,10.61,36.34,6.79,39.32,8.11,25.97,37.06
2022-10-04,10.99,15.18,11.07,5.7,42.08,8.72,19.07,48.96
2022-10-05,9.8,21.68,12.31,2.33,24.22,5.58,11.98,13.09
2022-10-06,9.78,18.83,9.54,2.09,3.67,8.67,18.84,24.61
2022-10-07,12.68,64.64,7.49,44.43,8.58,4.21,22.11,5.76
2022-10-11,6.52,11.28,3.74,12.01,17.83,30.16,10.13,2.26
2022-10-12,15.06,7.51,17.67,10.85,17.4,4.58,3.63,1.48
2022-10-13,5.12,9.38,10.08,14.15,3.89,3.52,2.35,2.24
2022-10-14,7.19,11.0,4.63,13.24,6.6,2.53,2.88,26.54
2022-10-17,76.58,34.59,8.68,11.81,21.44,16.25,21.89,0.66
2022-10-18,43.6,5.33,39.47,12.33,25.69,9.16,10.2,6.49
2022-10-19,11.09,1.64,1.54,23.04,1.33,4.68,4.34,1.07
2022-10-20,6.02,13.97,2.56,17.3,0.34,13.2,17.62,14.86
2022-10-21,16.8,35.15,10.08,9.12,3.75,1.96,9.19,25.99
2022-10-25,9.41,15.18,13.59,4.17,8.45,7.18,23.51,7.14
2022-10-26,18.9,20.67,6.57,12.85,13.16,6.59,11.04,28.34
2022-10-27,4.33,4.78,3.69,8.58,32.41,3.25,22.74,12.01
2022-10-28,13.09,8.76,19.02,21.85,23.8,3.41,5.5,13.31
2022-10-31,20.3,10.47,0.65,12.69,11.53,46.3,29.14,28.51
2022-11-01,127.33,14.97,5.38,33.29,4.23,8.78,43.28,8.15
2022-11-02,67.61,5.08,22.65,2.43,7.1,2.34,2.06,7.98
2022-11-03,4.24,10.96,53.89,8.92,6.4,5.1,0.94,12.79
2022-11-04,18.52,4.38,41.87,18.68,7.99,5.92,31.68,24.96
2022-11-07,15.7,35.64,10.47,8.84,2.69,3.95,4.02,3.99
2022-11-08,25.32,16.66,8.77,25.2,2.93,7.13,17.27,0.96
2022-11-09,8.52,9.22,1.84,14.31,9.32,3.67,20.7,7.48
2022-11-10,36.39,4.07,1.22,25.52,5.58,7.87,40.56,9.16
2022-11-11,4.67,9.07,8.91,19.73,30.81,16.32,36.71,24.51
2022-11-14,12.59,3.48,15.18,12.55,9.54,13.46,74.44,23.86
2022-11-15,4.14,11.36,4.49,7.42,1.55,4.79,13.11,41.62
2022-11-16,15.29,0.88,4.33,26.0,10.25,5.45,12.27,28.0
2022-11-17,12.95,11.28,8.31,25.49,7.59,4.65,16.17,57.37
2022-11-21,6.1,9.05,5.48,1.86,7.54,17.56,4.44,14.88
2022-11-22,3.03,1.0,4.18,7.27,8.05,5.05,0.24,27.24
2022-11-23,4.07,8.59,4.57,1.54,3.11,2.9,8.2,19.04
2022-11-25,3.72,6.44,23.23,5.6,0.84,10.11,48.4,16.73
2022-11-29,5.74,9.49,31.42,28.87,3.06,9.15,7.74,15.61
2022-11-30,31.8,16.1,5.5,16.99,7.62,9.71,40.72,10.68
2022-12-01,19.61,18.23,3.8,5.51,5.23,9.45,51.34,18.48
2022-12-02,19.93,13.68,11.05,11.53,13.71,3.44,14.19,29.64
2022-12-05,11.45,13.73,2.19,6.9,35.64,13.8,0.41,8.93
2022-12-06,2.93,7.23,0.71,9.03,30.48,5.23,14.34,57.2
2022-12-07,4.89,16.9,30.0,5.91,7.38,8.87,45.34,19.45
2022-12-08,18.14,12.42,3.15,45.82,30.15,9.84,61.61,23.94
2022-12-09,15.12,12.59,2.86,16.9,5.5,23.37,25.9,6.06
2022-12-12,10.04,10.44,8.15,44.77,2.26,9.87,24.07,29.97
2022-12-13,11.17,7.17,2.43,31.21,8.82,3.28,10.58,14.56
2022-12-14,16.44,12.73,4.99,8.17,2.58,2.32,2.6,18.33
2022-12-15,8.49,47.56,29.83,2.97,1.71,20.14,24.8,1.23
2022-12-16,2.87,11.59,16.32,14.12,2.84,26.0,45.32,0.16
2022-12-19,17.25,15.34,5.15,31.57,4.57,5.43,10.68,4.63
2022-12-20,8.38,13.71,2.25,20.46,0.13,3.75,4.8,2.59
2022-12-21,5.99,14.11,3.02,20.12,39.25,12.08,11.99,20.22
2022-12-22,4.84,18.06,7.73,8.23,23.58,11.18,14.27,14.14
2022-12-23,4.64,53.79,23.68,3.5,8.43,27.2,60.49,0.06
2022-12-27,1.91,0.03,0.65,0.03,2.3,3.38,0.1,1.55
2022-12-28,0.54,0.12,0.17,0.32,2.95,2.36,0.25,2.79
2022-12-29,11.94,1.2,0.47,0.18,4.21,0.51,0.3,4.03
2022-12-30,95.04,0.14,0.12,0.98,25.5,4.28,7.32,57.09
2023-01-03,4.82,6.0,12.75,11.61,0.81,31.76,47.74,3.45
2023-01-04,5.93,9.03,1.96,14.82,12.51,9.55,5.52,1.45
2023-01-05,0.42,5.6,4.34,6.51,2.47,28.33,4.34,0.88
2023-01-06,0.51,1.24,9.41,4.18,6.71,6.54,13.76,17.52
2023-01-09,1.22,11.1,8.27,3.35,0.36,4.22,16.34,17.91
2023-01-10,2.59,0.56,7.27,13.66,0.73,19.67,10.37,22.8
2023-01-11,10.61,5.17,0.98,10.27,1.1,6.61,0.25,2.33
2023-01-12,48.82,1.65,0.93,1.75,10.84,2.55,0.04,0.02
2023-01-13,25.27,6.28,0.15,0.41,6.94,0.1,0.0,0.01
2023-01-17,0.65,1.6,11.32,1.22,21.15,1.85,0.17,3.12
2023-01-18,1.77,22.29,12.61,9.01,1.3,10.87,0.93,0.33
2023-01-19,7.92,16.72,11.05,6.46,4.44,11.13,6.58,2.85
2023-01-20,12.22,15.1,27.39,9.36,8.09,9.31,2.07,4.31
2023-01-25,84.42,10.06,15.82,4.47,2.22,37.73,9.53,0.07
2023-01-26,2.95,13.1,11.23,0.88,1.51,6.19,10.41,11.25
2023-01-27,3.3,16.39,3.31,9.36,3.49,8.85,18.77,18.59
2023-01-30,5.37,19.84,7.32,6.83,0.75,24.81,14.46,1.01
2023-01-31,7.01,21.41,10.44,0.76,0.11,12.2,12.04,1.15
2023-02-02,3.42,7.07,22.8,7.83,4.91,11.68,6.59,0.16
2023-02-03,13.7,20.25,10.65,29.98,23.48,14.23,9.86,0.45
2023-02-07,0.94,0.15,0.45,7.38,0.0,15.32,15.41,0.03
2023-02-08,1.57,0.01,1.45,9.37,1.32,7.06,4.32,5.73
2023-02-09,1.42,0.31,6.87,3.59,15.05,1.58,2.03,24.8
2023-02-10,3.09,3.5,7.17,2.58,5.07,18.46,0.7,9.6
2023-02-13,8.79,8.64,7.88,1.58,1.08,13.72,28.37,10.9
2023-02-14,13.05,1.9,1.51,3.63,6.75,11.81,6.2,4.37
2023-02-15,15.98,8.57,5.95,2.55,6.67,4.86,4.44,5.52
2023-02-16,1.02,1.1,3.15,6.16,0.03,6.05,0.95,1.01
2023-02-17,2.16,0.64,1.21,11.18,0.01,6.45,14.24,0.02
2023-02-20,2.99,6.28,8.21,0.97,5.99,6.12,10.39,0.27
2023-02-21,3.81,17.64,13.73,1.8,16.75,2.23,1.98,0.77
2023-02-22,96.94,11.78,9.56,1.94,15.08,1.36,4.47,37.81
2023-02-23,21.44,0.17,1.98,4.91,18.64,1.05,6.32,24.0
2023-02-24,0.19,1.62,24.18,0.32,20.3,2.62,44.56,0.77
2023-02-27,10.63,19.3,3.95,6.19,2.52,11.07,12.49,0.46
2023-02-28,125.66,28.48,13.66,42.27,6.93,4.43,13.69,7.17
2023-03-01,91.11,1.5,16.02,52.9,4.21,1.16,11.12,12.5
2023-03-02,29.32,3.1,3.55,14.81,2.85,1.55,0.15,6.42
2023-03-03,50.11,3.49,1.22,33.05,11.8,7.28,3.45,14.17
2023-03-06,3.27,3.67,4.7,3.63,0.93,4.46,15.06,38.31
2023-03-07,1.4,2.28,7.91,0.25,0.43,5.93,8.2,35.56
2023-03-08,0.35,5.05,5.74,0.0,0.42,2.06,0.32,9.39
2023-03-09,1.07,17.1,6.42,1.89,0.34,0.0,9.32,13.62
2023-03-10,2.26,21.88,1.07,16.94,4.93,0.0,14.48,7.14
2023-03-13,3.02,25.88,30.5,0.27,18.14,0.26,0.21,55.7
2023-03-14,47.4,2.07,65.3,0.21,2.31,1.71,0.04,45.59
2023-03-15,9.26,7.19,4.54,0.04,0.09,1.24,0.72,4.25
2023-03-16,67.08,34.8,25.0,0.44,0.41,2.08,2.03,1.29
2023-03-17,113.29,18.78,11.52,10.06,0.56,0.52,1.46,0.17
2023-03-20,26.25,20.31,18.45,9.67,38.21,3.04,33.25,12.03
2023-03-21,16.35,0.5,21.99,1.13,14.21,2.96,0.13,0.84
2023-03-24,2.52,17.47,3.79,1.0,27.24,5.16,15.75,23.97
2023-03-27,9.02,20.38,45.55,0.29,2.24,4.22,12.46,4.58
2023-03-28,4.75,3.91,25.34,0.01,3.71,8.23,9.18,9.73
2023-03-29,12.5,8.41,2.5,11.02,1.18,13.26,6.28,1.09
2023-03-30,8.59,32.98,7.13,7.67,33.99,10.59,10.96,32.08
2023-03-31,73.36,17.33,15.85,10.22,13.21,4.64,10.32,1.48
2023-04-03,6.83,15.98,4.87,2.71,1.36,7.5,13.89,5.74
2023-04-04,5.94,11.98,1.25,12.33,4.71,4.4,3.74,1.89
2023-04-05,6.39,1.09,0.23,8.71,5.28,1.3,4.54,2.55
2023-04-06,6.3,17.69,11.83,0.04,2.32,8.27,16.23,0.24
2023-04-10,1.34,0.14,7.01,0.18,1.97,2.32,0.09,11.1
2023-04-11,0.19,0.01,1.4,0.0,0.16,0.8,0.02,4.88
2023-04-12,0.03,1.42,0.42,0.0,10.61,4.19,0.06,14.45
2023-04-13,1.11,0.3,0.2,0.02,9.37,6.02,0.02,0.06
2023-04-14,1.73,0.14,3.61,0.01,9.97,2.89,1.63,0.66
2023-04-17,3.44,0.79,5.03,0.12,8.22,2.9,1.0,0.53
2023-04-18,7.52,1.77,2.56,0.77,10.75,0.43,5.04,1.15
2023-04-26,3.82,10.72,9.09,4.92,1.94,1.91,12.21,9.27
2023-04-27,1.2,8.49,16.32,8.31,9.79,2.24,4.22,4.83
2023-04-28,4.13,14.26,20.72,16.4,8.13,1.88,1.89,45.96
2023-05-02,10.07,2.15,6.44,19.12,19.71,4.28,6.2,43.13
2023-05-03,8.66,18.35,2.8,8.74,8.51,18.34,1.91,3.55
2023-05-05,10.39,0.72,1.64,3.98,2.45,2.41,7.67,6.03
2023-05-08,1.94,6.6,4.57,0.0,3.65,4.43,9.69,42.53
2023-05-09,1.44,4.55,2.6,0.51,0.25,1.69,2.75,1.23
2023-05-10,1.18,0.18,0.59,5.97,0.0,0.47,0.23,0.18
2023-05-11,1.95,0.0,0.03,5.45,0.59,0.0,0.18,0.08
2023-05-12,0.1,1.16,0.23,5.62,4.36,0.64,8.65,0.86
2023-05-15,5.39,0.05,0.0,14.97,0.13,0.03,0.91,6.15
2023-05-16,6.32,0.0,0.0,5.27,0.06,7.72,0.89,1.4
2023-05-17,12.53,0.0,0.02,11.71,2.96,5.37,0.12,5.75
2023-05-18,5.72,4.31,25.34,8.71,4.95,3.6,0.03,4.34
2023-05-19,9.48,21.81,14.27,8.24,18.87,3.36,1.17,5.96
2023-05-22,4.43,1.06,2.6,1.68,13.74,2.38,5.59,8.66
2023-05-23,3.88,16.3,3.21,0.68,16.06,2.6,3.96,0.6
2023-05-24,2.12,10.68,2.78,1.86,0.01,11.71,2.49,0.35
2023-05-25,5.76,0.14,0.55,0.91,2.01,13.71,0.54,0.02
2023-05-26,5.78,0.51,0.15,1.53,2.06,2.32,1.63,2.99
2023-05-29,3.32,1.08,0.02,0.28,7.01,0.88,5.33,1.07
2023-05-30,0.82,3.21,0.12,3.42,0.91,10.47,4.34,3.56
2023-05-31,3.16,0.79,0.03,8.75,8.66,1.55,0.74,0.88
2023-06-01,11.53,0.46,1.06,1.95,12.44,12.8,7.94,0.05
2023-06-02,3.27,0.34,0.55,0.01,2.8,6.37,2.45,0.02
2023-06-06,4.2,15.15,10.04,6.86,10.52,0.54,0.23,4.5
2023-06-07,4.52,6.06,5.95,4.57,16.47,2.13,11.22,0.15
2023-06-08,12.03,31.55,2.75,8.86,0.25,4.11,11.79,0.19
2023-06-09,13.45,11.33,0.83,4.84,2.64,7.65,14.09,4.49
2023-06-12,11.68,15.22,5.9,0.49,1.66,6.09,0.13,0.68
2023-06-13,14.02,3.29,0.69,22.93,5.27,2.69,0.33,1.02
2023-06-14,7.32,10.87,18.66,19.28,3.5,2.55,2.82,0.09
2023-06-15,2.95,12.23,10.64,0.62,0.1,5.04,3.91,0.02
2023-06-16,1.74,7.27,7.61,1.09,0.0,3.0,8.47,0.01
2023-06-19,6.13,5.26,3.93,0.13,8.79,8.19,3.17,0.02
2023-06-20,4.49,0.97,2.86,0.1,2.85,4.19,0.4,0.01
2023-06-21,3.39,2.09,0.57,10.8,0.03,5.59,2.18,0.03
2023-06-22,0.73,10.02,0.19,5.76,0.01,0.08,0.41,0.17
2023-06-23,6.15,7.33,0.96,5.97,7.16,3.46,0.07,1.65
2023-06-26,18.84,6.39,0.03,1.18,14.06,25.59,0.92,4.47
2023-06-27,10.43,0.66,0.17,0.8,11.85,12.32,1.23,5.82
2023-06-28,7.83,0.15,0.16,7.59,4.55,2.13,0.21,5.86
2023-06-30,15.65,8.81,1.75,8.65,29.41,1.61,2.01,51.38
2023-07-03,1.73,0.35,3.08,1.75,0.02,22.85,13.18,0.1
2023-07-05,9.41,8.08,3.24,25.76,7.63,3.52,1.3,9.54
2023-07-06,4.03,22.65,18.46,8.79,7.1,12.76,3.13,0.38
2023-07-07,7.99,14.67,54.1,37.74,0.79,17.86,6.69,11.74
2023-07-10,12.21,28.14,1.68,4.92,18.48,4.54,18.47,15.15
2023-07-11,26.63,23.84,5.2,12.07,0.89,7.57,8.21,2.04
2023-07-12,11.43,1.52,0.43,22.75,0.5,39.29,5.36,6.53
2023-07-13,22.81,0.02,0.19,6.65,37.16,26.54,16.05,90.94
2023-07-14,63.99,0.98,8.53,1.09,8.69,4.02,6.49,31.44
2023-07-17,67.62,0.0,0.02,7.23,2.09,9.5,0.09,37.55
2023-07-18,18.83,0.0,0.0,6.82,2.06,8.87,1.06,41.17
2023-07-20,17.08,35.13,23.25,2.79,5.73,10.21,26.04,27.78
2023-07-21,4.87,21.95,17.45,0.11,0.07,25.63,14.56,2.17
2023-07-24,1.71,2.71,0.75,0.01,0.1,1.34,8.15,0.06
2023-07-25,1.01,0.26,0.19,0.32,0.06,0.15,4.34,0.04
2023-07-26,14.28,0.1,0.0,7.19,0.69,0.4,1.1,2.31
2023-07-27,11.7,0.04,0.0,4.85,1.99,1.03,1.05,0.98
2023-07-28,5.32,0.0,0.0,0.37,0.41,0.07,0.01,0.01
2023-07-31,0.29,0.0,0.0,1.57,0.02,0.06,0.06,9.98
2023-08-01,11.52,0.23,0.13,0.95,5.82,0.53,2.32,17.43
2023-08-02,9.05,10.89,12.44,2.2,0.41,2.95,3.64,6.98
2023-08-03,9.47,1.42,2.76,12.58,1.5,8.34,12.56,0.04
2023-08-04,3.07,0.16,0.16,1.84,0.52,0.34,2.18,0.02
